ID,x,y,impact.ssp126.2050,impact.ssp245.2050,impact.ssp370.2050,impact.ssp585.2050,impact.ssp126.2100,impact.ssp245.2100,impact.ssp370.2100,impact.ssp585.2100
AG126,47.58934,4.178898,NA,NA,NA,NA,NA,NA,NA,NA
AG127,47.83934,4.178898,NA,NA,NA,NA,NA,NA,NA,NA
AG128,48.08934,4.178898,NA,NA,NA,NA,NA,NA,NA,NA
AH124,47.08934,3.928898,0.5304429640544361,0.5039228674630191,0.5643233415257112,0.5559036897807708,0.5318033147037032,0.4209370057655141,0.5443978662706898,0.520079411114335
AH125,47.33934,3.928898,0.4593208919168723,0.4233672699729665,0.47038743597585486,0.4668267615882166,0.4516804768123056,0.32450052933306395,0.4632301606770274,0.4516914169446668
AH126,47.58934,3.928898,NA,NA,NA,NA,NA,NA,NA,NA
AH127,47.83934,3.928898,NA,NA,NA,NA,NA,NA,NA,NA
AI124,47.08934,3.678898,0.4155856238072756,0.358686953605967,0.4154713915759747,0.3940435004044149,0.4136175327386981,0.29309900573347125,0.41340036345780684,0.42206801124687054
AI125,47.33934,3.678898,NA,NA,NA,NA,NA,NA,NA,NA
AI126,47.58934,3.678898,NA,NA,NA,NA,NA,NA,NA,NA
AJ122,46.58934,3.428898,0.5801933148678209,0.602440816666609,0.616688709237274,0.6544430817231188,0.6002682860972852,0.5675382019598507,0.5838084901890521,0.5712262284365653
AJ123,46.83934,3.428898,0.4436277091798337,0.3460388100349801,0.4522170569287637,0.4486395660929895,0.43422559431120045,0.31362828142383364,0.44885497484825876,0.4453786923511438
AJ124,47.08934,3.428898,NA,NA,NA,NA,NA,NA,NA,NA
AK121,46.33934,3.178898,0.6268472366902583,0.5024599729876816,0.6135854921317936,0.6609034113344635,0.635805791496674,0.5471110112482779,0.6054187976997588,0.6044205663127166
AK122,46.58934,3.178898,0.49614322092178126,0.38469675739796433,0.5217454926772663,0.5269247740186391,0.496395968782845,0.31640728472056595,0.499941126635752,0.4746229630775606
AK123,46.83934,3.178898,NA,NA,NA,NA,NA,NA,NA,NA
AK124,47.08934,3.178898,NA,NA,NA,NA,NA,NA,NA,NA
AL120,46.08934,2.928898,0.6494304948127175,0.4782164053169269,0.6083762424440291,0.672538919618217,0.6570126254704974,0.5433485702777896,0.6104762221440795,0.647634490524297
AL121,46.33934,2.928898,0.5357289053585301,0.3754420014048146,0.5425897593880084,0.5514054995557878,0.5368064023545708,0.34142939598150224,0.5297790996808802,0.5109923367622876
AL122,46.58934,2.928898,NA,NA,NA,NA,NA,NA,NA,NA
AL123,46.83934,2.928898,NA,NA,NA,NA,NA,NA,NA,NA
AM119,45.83934,2.678898,0.6762123249880262,0.5508641587246845,0.623681446445584,0.6766427270646255,0.6718820032998355,0.6053732486198989,0.6296869158401697,0.667111625028932
AM120,46.08934,2.678898,0.5274877340498102,0.36932158373366675,0.526175669562931,0.5448123950897239,0.5325563102115616,0.3407803452599243,0.5127283670419227,0.5172546968747823
AM121,46.33934,2.678898,NA,NA,NA,NA,NA,NA,NA,NA
AM122,46.58934,2.678898,NA,NA,NA,NA,NA,NA,NA,NA
AN117,45.33934,2.428898,0.7819234091675799,0.4852331070559448,0.6290484578543523,0.7184093754319436,0.7283637880594758,0.6487477302056444,0.6681344089533464,0.7175535155627241
AN118,45.58934,2.428898,0.6948108871415448,0.5160171499438353,0.5924802769617172,0.6796338285226458,0.6815847817556598,0.6007883196788039,0.6285062268457042,0.6523918244894726
AN119,45.83934,2.428898,0.5850323380443206,0.3987819081321045,0.5601110042781287,0.5934808709868483,0.5852963026511055,0.41511815539967817,0.5646084925024006,0.5629644123650102
AN120,46.08934,2.428898,NA,NA,NA,NA,NA,NA,NA,NA
AN121,46.33934,2.428898,NA,NA,NA,NA,NA,NA,NA,NA
AO115,44.83934,2.178898,0.7342082343628453,0.5450389288521972,0.5684953313941633,0.7338976137424084,0.7145908557206984,0.7338551355589722,0.6331713116156699,0.7088570507777433
AO116,45.08934,2.178898,0.7038365117428159,0.6217008081011974,0.5549219999250341,0.6976623697751335,0.7172574129255103,0.7074758224474647,0.6078473165236273,0.668882862862767
AO117,45.33934,2.178898,0.7451503687142743,0.4437190444875709,0.6055945401201354,0.6971125988663351,0.7012792713369076,0.6240548017134053,0.6478928664443986,0.6917414139495334
AO118,45.58934,2.178898,0.56660548496429,0.4083055481537396,0.5355047486202631,0.5677767001020648,0.5614426174728242,0.37069788438380596,0.541590035179694,0.5448306816162228
AO119,45.83934,2.178898,NA,NA,NA,NA,NA,NA,NA,NA
AO120,46.08934,2.178898,NA,NA,NA,NA,NA,NA,NA,NA
AP114,44.58934,1.928898,0.6609417536552731,0.667108714285543,0.5773489290758715,0.6844811417673307,0.6523047631653809,0.7662695628053137,0.6162117902308384,0.6703038685460084
AP115,44.83934,1.928898,0.6904683267157665,0.6747777190329644,0.5475897497486991,0.6957807634510798,0.6785814657009281,1.001011019358983,0.6436786176429089,0.7180666297844811
AP116,45.08934,1.928898,0.5940267631873677,0.5361811530231844,0.5112701970910704,0.5896738776673387,0.5849079366793168,0.7636316243085751,0.578791000039819,0.6248657389413046
AP117,45.33934,1.928898,0.4852658593644343,0.427491489897498,0.4781648796578794,0.4895126375288522,0.48564840399988035,0.3822393925358129,0.4803514655159405,0.4900302793210905
AP118,45.58934,1.928898,NA,NA,NA,NA,NA,NA,NA,NA
AP119,45.83934,1.928898,NA,NA,NA,NA,NA,NA,NA,NA
AQ112,44.08934,1.678898,0.5534888952501613,0.5449337581250112,0.5515452899131665,0.5693204186084474,0.5477290649137493,0.4867247407565028,0.5460144528986984,0.5669251660676197
AQ113,44.33934,1.678898,0.6624041952807073,0.6952609559433849,0.5868697476686665,0.6662637285309265,0.6346213409139468,0.9319464470270477,0.6133045286347292,0.679739347156636
AQ114,44.58934,1.678898,0.6162903459555895,0.6279287618104448,0.5300551816611273,0.6107112494936353,0.599240778618636,0.9748829364270536,0.5666370926375387,0.644557508923283
AQ115,44.83934,1.678898,0.5333242595495001,0.5679492039192484,0.49924407274272437,0.5378239559359187,0.5282120414848839,0.5438281267449167,0.5322692320130249,0.5554458185918465
AQ116,45.08934,1.678898,NA,NA,NA,NA,NA,NA,NA,NA
AQ117,45.33934,1.678898,NA,NA,NA,NA,NA,NA,NA,NA
AR111,43.83934,1.428898,0.5797742773946001,0.5959456400926502,0.557693621454601,0.6001627010491415,0.5762803416678053,0.51329008976148,0.5681833528308199,0.5794492286697603
AR112,44.08934,1.428898,0.6909827289267677,0.7241034452638844,0.5997388486949521,0.7458811568445903,0.6663842195277605,0.9381884009502127,0.6483186236868161,0.7326290934031817
AR113,44.33934,1.428898,0.6042571798556416,0.6381569767102748,0.539324715475562,0.6789999507026205,0.5921183301606506,0.8202311566873178,0.5897011608226584,0.6668602874461627
AR114,44.58934,1.428898,0.44051042064547,0.3470368767573977,0.4370802107021838,0.4544971274421138,0.43466781072118876,0.3176438662795379,0.4454564078904355,0.4610835386954172
AR115,44.83934,1.428898,NA,NA,NA,NA,NA,NA,NA,NA
AS110,43.58934,1.178898,0.4820813235225676,0.4419859711377614,0.47902530572666585,0.4831939755221292,0.47271185744018573,0.35367174397942125,0.47367762645172945,0.4703479201505176
AS111,43.83934,1.178898,0.5855637879634011,0.6017108406235886,0.5328869507361409,0.5890156233036671,0.5767895762391159,0.49349366151842994,0.5685212754530622,0.5767207198088871
AS112,44.08934,1.178898,0.5570203459454278,0.5653627885391488,0.5361937741713044,0.6046090048480519,0.5479074030284292,0.5608760807521329,0.5534389650137381,0.5854646800537151
AS113,44.33934,1.178898,NA,NA,NA,NA,NA,NA,NA,NA
AS114,44.58934,1.178898,NA,NA,NA,NA,NA,NA,NA,NA
AT109,43.33934,0.928898,0.564617664343446,0.5551135259904939,0.5224682996749622,0.5691457918792241,0.5547526713354989,0.483379717569065,0.5533064409419334,0.5493584700716053
AT110,43.58934,0.928898,0.5877320248625182,0.5631718864621885,0.5206330250358193,0.5801726137935292,0.5684439157037148,0.48064198741140945,0.5622905685713467,0.5634852288232924
AT111,43.83934,0.928898,0.5455327565817407,0.5363983427346662,0.5118697169955173,0.548333399018394,0.5386193407228463,0.44042973902788324,0.5434169255382849,0.532614074562113
AT112,44.08934,0.928898,NA,NA,NA,NA,NA,NA,NA,NA
AT113,44.33934,0.928898,NA,NA,NA,NA,NA,NA,NA,NA
AU109,43.33934,0.678898,0.5711212567098753,0.5972783548123481,0.5083696029368611,0.5664461980978263,0.5620712195649946,0.48166866396718633,0.5566777137447474,0.5540389015408245
AU110,43.58934,0.678898,0.5265857473529297,0.48160719511192357,0.49234021160527897,0.5318048754589255,0.5177335406010284,0.42203620626225347,0.5205496986707138,0.5189027479538137
AU111,43.83934,0.678898,NA,NA,NA,NA,NA,NA,NA,NA
AU112,44.08934,0.678898,NA,NA,NA,NA,NA,NA,NA,NA
AV107,42.83934,0.428898,0.6240217907707406,0.5991889452561746,0.5447382261801184,0.6355937579330458,0.6095739875495727,0.6337276579482104,0.5975305574852834,0.5861219886738064
AV108,43.08934,0.428898,0.46521437615467887,0.34949084941872055,0.4641024006243117,0.4785484825768254,0.4525865541155349,0.38554019492892055,0.46340520053871226,0.4430312912680969
AV109,43.33934,0.428898,NA,NA,NA,NA,NA,NA,NA,NA
AV110,43.58934,0.428898,NA,NA,NA,NA,NA,NA,NA,NA
AW106,42.58934,0.178898,0.5757292673203408,0.6135444843434065,0.5304804693955539,0.5853053667186568,0.5634360056995341,0.5926532317132585,0.562536328992866,0.5557593055605725
AW107,42.83934,0.178898,0.6520010144060441,0.634193718158039,0.5592603433255823,0.6642026127499977,0.6342405619806494,0.7263704987183252,0.6171856090092355,0.6157182166626354
AW108,43.08934,0.178898,NA,NA,NA,NA,NA,NA,NA,NA
AW109,43.33934,0.178898,NA,NA,NA,NA,NA,NA,NA,NA
AX105,42.33934,-0.071102,NA,NA,NA,NA,NA,NA,NA,NA
AX106,42.58934,-0.071102,0.6087402074238647,0.6916214318235915,0.5522490638295652,0.6250586231250217,0.5977156994728532,0.720972357750593,0.5958461828516141,0.5928992966828037
AX107,42.83934,-0.071102,0.555124629329387,0.5518397610613501,0.5224419641746955,0.573299665221267,0.5390230322483056,0.5944261583234337,0.5519845365618947,0.5511688339543148
AX108,43.08934,-0.071102,NA,NA,NA,NA,NA,NA,NA,NA
AX109,43.33934,-0.071102,NA,NA,NA,NA,NA,NA,NA,NA
AY104,42.08934,-0.321102,NA,NA,NA,NA,NA,NA,NA,NA
AY105,42.33934,-0.321102,0.5412516499345953,0.5412171108402907,0.5196204999156455,0.5590861864196002,0.5281288283332299,0.5884898670105607,0.5391937296309363,0.5264061538972912
AY106,42.58934,-0.321102,0.5311532011026407,0.5838665554957859,0.5154204878641843,0.5597766316109742,0.5184372326299806,0.5926844498166172,0.5374784890616416,0.5131550598097233
AY107,42.83934,-0.321102,NA,NA,NA,NA,NA,NA,NA,NA
AY108,43.08934,-0.321102,NA,NA,NA,NA,NA,NA,NA,NA
AZ103,41.83934,-0.571102,NA,NA,NA,NA,NA,NA,NA,NA
AZ104,42.08934,-0.571102,NA,NA,NA,NA,NA,NA,NA,NA
AZ105,42.33934,-0.571102,0.509268296163496,0.5221441533758278,0.5045279169448608,0.5346576285747077,0.49447885115610785,0.5382584789316495,0.5134082295844515,0.47560368005807196
AZ106,42.58934,-0.571102,NA,NA,NA,NA,NA,NA,NA,NA
AZ107,42.83934,-0.571102,NA,NA,NA,NA,NA,NA,NA,NA
B136,50.08934,11.928898,NA,NA,NA,NA,NA,NA,NA,NA
B137,50.33934,11.928898,NA,NA,NA,NA,NA,NA,NA,NA
B138,50.58934,11.928898,0.44735258617879964,0.4692917596615046,0.5046514947970373,0.4680795006827201,0.4330220970408476,0.4654663600498663,0.49108028103221946,0.4493237045311114
B139,50.83934,11.928898,0.4456957547338707,0.48243158389640534,0.5122578833850703,0.4851106091871624,0.4169680097879949,0.4736243158824274,0.49932316050003295,0.46379077291183934
B140,51.08934,11.928898,NA,NA,NA,NA,NA,NA,NA,NA
B141,51.33934,11.928898,NA,NA,NA,NA,NA,NA,NA,NA
B142,51.58934,11.928898,NA,NA,NA,NA,NA,NA,NA,NA
BA103,41.83934,-0.821102,0.5000526281395259,0.49509917286352395,0.49515862383687,0.5348118894571221,0.4980590133560828,0.5158926814822987,0.5041113019645469,0.4718636964739708
BA104,42.08934,-0.821102,0.48623901715363144,0.48953037063758104,0.468250710359862,0.5295349510794931,0.48267608248560795,0.5086380567853966,0.49480401958124065,0.4627022377295532
BA105,42.33934,-0.821102,NA,NA,NA,NA,NA,NA,NA,NA
BA106,42.58934,-0.821102,NA,NA,NA,NA,NA,NA,NA,NA
BB102,41.58934,-1.071102,0.4494888870676696,0.46433185138074506,0.4723078240150689,0.4722346628214029,0.43542066188699485,0.4542683423477711,0.47034266273716235,0.43198503065731897
BB103,41.83934,-1.071102,0.5346325794221732,0.5429289778051648,0.509694601914299,0.575345775833417,0.5415491236379529,0.5786537226002624,0.5329868750166201,0.5162803084882777
BB104,42.08934,-1.071102,0.48515304319692254,0.502384492339254,0.4862046889566828,0.5195004735518691,0.478025227605112,0.515956410786182,0.5020448482887088,0.45692497358638623
BB105,42.33934,-1.071102,NA,NA,NA,NA,NA,NA,NA,NA
BC101,41.33934,-1.321102,NA,NA,NA,NA,NA,NA,NA,NA
BC102,41.58934,-1.321102,0.5006174569172943,0.5121158999315991,0.49654340563787486,0.5341112108101351,0.49609588289613876,0.5206765152317896,0.5017025938717973,0.4937389815164543
BC103,41.83934,-1.321102,0.4739739850599832,0.46924432223122714,0.47931326695802506,0.508654710501232,0.4687884746351514,0.4911446278391737,0.4886016915214891,0.4543562864019536
BC104,42.08934,-1.321102,NA,NA,NA,NA,NA,NA,NA,NA
BD100,41.08934,-1.571102,NA,NA,NA,NA,NA,NA,NA,NA
BD101,41.33934,-1.571102,NA,NA,NA,NA,NA,NA,NA,NA
BD102,41.58934,-1.571102,0.5022565710077871,0.5214739210055555,0.5364598469098673,0.5064422408314186,0.5087491156265967,0.5435161982694079,0.5433891777415851,0.5497049936197838
BD103,41.83934,-1.571102,NA,NA,NA,NA,NA,NA,NA,NA
BD104,42.08934,-1.571102,NA,NA,NA,NA,NA,NA,NA,NA
BD99,40.83934,-1.571102,NA,NA,NA,NA,NA,NA,NA,NA
BE100,41.08934,-1.821102,0.4239058781740834,0.41913071636761884,0.4471949034626439,0.42861213493082,0.40677593347718227,0.26450716204254904,0.44393728072445443,0.4318071939776481
BE101,41.33934,-1.821102,0.5160126603169795,0.5443964375976347,0.6090754814989335,0.5625298557164425,0.5398594537513086,0.5743220082766356,0.6240546860135667,0.616783601679631
BE102,41.58934,-1.821102,0.4932881123504531,0.5252341548865472,0.5814517933558289,0.542820044632858,0.5124611478850326,0.5487391160947861,0.5997551538597997,0.5779164881290708
BE103,41.83934,-1.821102,NA,NA,NA,NA,NA,NA,NA,NA
BE98,40.58934,-1.821102,NA,NA,NA,NA,NA,NA,NA,NA
BE99,40.83934,-1.821102,0.4702782216998347,0.49380694384699414,0.4935034173266112,0.5031756265246251,0.46588039834101924,0.4887443230583819,0.5006514500456292,0.4783194081174256
BF100,41.08934,-2.071102,0.8316670971339256,0.9946197153075963,0.989870210618083,0.8675524790061387,0.993024066137858,0.9927137295768131,0.9888568554781677,0.9895656778943542
BF101,41.33934,-2.071102,0.6678452389545776,0.6127441563648302,0.7163441889127031,0.6613894093273243,0.6923623585966865,0.6713450183218251,0.7131435272790594,0.7002171800142057
BF102,41.58934,-2.071102,NA,NA,NA,NA,NA,NA,NA,NA
BF98,40.58934,-2.071102,0.5057155135348059,0.5205703852928454,0.513732357228082,0.5331063535437257,0.5017680063428345,0.5298370723949257,0.5271625425116813,0.5276503116642403
BF99,40.83934,-2.071102,0.7536377521615552,0.7734176989959569,0.727396253546722,0.7653036116904279,0.752375361566,0.7483836162053377,0.7117026471493598,0.7422525596249054
BG100,41.08934,-2.321102,0.6754999309755298,0.6697491507611684,0.6442355691309397,0.6722496981064562,0.6723026808598659,0.6445241571675971,0.6254146175834883,0.6395212392897351
BG101,41.33934,-2.321102,NA,NA,NA,NA,NA,NA,NA,NA
BG96,40.08934,-2.321102,0.5946537611494056,0.6747991686177808,0.6244799107847085,0.6464776106255947,0.6134910282747676,0.8911891195693473,0.5776645955810581,0.6134212011836851
BG97,40.33934,-2.321102,0.7078666510692608,0.8007554374370781,0.6591070971115632,0.7538167920320514,0.7030423437743031,1.0957163746659577,0.6735097777699045,0.7201690142877558
BG98,40.58934,-2.321102,0.6467061199329185,0.7840908443453607,0.5807481348550056,0.6994639122452593,0.6354193340121446,0.7666491530770235,0.6468665984585455,0.6612583085337833
BG99,40.83934,-2.321102,0.6514062480126758,0.6590779090784592,0.5987616522054477,0.6787247129696236,0.6447932113877711,0.6318965079482335,0.5785967870354681,0.5872134790663855
BH100,41.08934,-2.571102,NA,NA,NA,NA,NA,NA,NA,NA
BH95,39.83934,-2.571102,NA,NA,NA,NA,NA,NA,NA,NA
BH96,40.08934,-2.571102,0.5517460995686075,0.6342270559783261,0.5534803371442618,0.613309118123759,0.5707912045458273,0.6878528230075076,0.5682065898151697,0.6057412247119207
BH97,40.33934,-2.571102,0.6121609140911639,0.6474295739046233,0.5911115656163681,0.656253060705558,0.6049549426889079,0.7525721774712877,0.6179116188279083,0.6305781942847292
BH98,40.58934,-2.571102,0.8339391190110951,0.8137406971641988,0.7899110240932087,0.8358732046606544,0.8162043363500378,0.8345258533183335,0.7375155809747607,0.8153499113141967
BH99,40.83934,-2.571102,0.8352931622997511,0.8014921208516854,0.7564194609564696,0.8078128012046387,0.6885532832725485,0.6747815341982148,0.6610825139225308,0.6688575028433716
BI95,39.83934,-2.821102,0.6080655373462904,0.6412532683589999,0.5876674438657111,0.6615595621967745,0.6460956367028381,0.6706288202791129,0.6193483315616165,0.6673851453909241
BI96,40.08934,-2.821102,0.677496380772817,0.7359778956949248,0.5985663437984473,0.7170319307445409,0.689932212199307,0.732816657501656,0.6662322287759379,0.7169425503380085
BI97,40.33934,-2.821102,NA,NA,NA,NA,NA,NA,NA,NA
BI98,40.58934,-2.821102,NA,NA,NA,NA,NA,NA,NA,NA
BI99,40.83934,-2.821102,NA,NA,NA,NA,NA,NA,NA,NA
BJ95,39.83934,-3.071102,0.6925414444354168,0.7703429378652084,0.6239308064169243,0.7588730194730496,0.7384738349823274,1.0275263743256666,0.6500091522339736,0.7518576852295146
BJ96,40.08934,-3.071102,0.6058031425029522,0.6426748802427487,0.5728321314274903,0.6262651310930042,0.6083510984755456,0.5908580563320902,0.5812963142985985,0.5461649812820253
BJ97,40.33934,-3.071102,0.5659764869842874,0.5583388236515168,0.5779009143199278,0.5787253119110883,0.5809478873437903,0.5664182146675135,0.5713528522597758,0.5588031327658752
BK94,39.58934,-3.321102,0.5841316488449201,0.6212434132548527,0.5959788346113883,0.620373346862476,0.5880070753686081,0.9028229978670923,0.5588013975618887,0.645558714577165
BK95,39.83934,-3.321102,0.449864621629231,0.45161452811303465,0.41301682197245576,0.4746717081395659,0.46221911712255953,0.38153744027485537,0.3714165376171079,0.36236003638313574
BK96,40.08934,-3.321102,0.7482225510632505,0.7333459058715561,0.7629768787595252,0.747424481510868,0.8136707315757852,0.7684619884837854,0.7871848416017332,0.7619484589867124
BK97,40.33934,-3.321102,0.3177005150778052,0.30994893553209785,0.30188865153421496,0.3084019274705035,0.3137818582699981,0.27259067285383154,0.2888669560553652,0.2769065757426254
BL157,55.33934,-3.571102,NA,NA,NA,NA,NA,NA,NA,NA
BL158,55.58934,-3.571102,0.29325234821174395,0.2858404699305964,0.25900514848398554,0.2788701165795398,0.2840141630658285,0.24851065518586848,0.2558205078011955,0.25549392363293877
BL159,55.83934,-3.571102,0.17863052168110233,0.1680043921501097,0.15866574525933644,0.18818636636151026,0.19328479347269584,0.09691615916635028,0.15780656719639216,0.09397634837318297
BL94,39.58934,-3.571102,0.6414242310046299,0.6195434930664913,0.54693907725453506,0.6887680170058929,0.6585913051624834,1.2314683948006595,0.572281724633402,0.6967905012397395
BL95,39.83934,-3.571102,0.649573425654248,0.6375262414073649,0.5858952039255416,0.6350830167638168,0.6985182870883823,0.6773641698941594,0.5099343011297081,0.6202348163327408
BL96,40.08934,-3.571102,0.25049569272785976,0.2328278297261193,0.220431568078416,0.23112068950472203,0.24191220655928983,0.18343946535213443,0.2063997383442122,0.18343946535213443
BL97,40.33934,-3.571102,NA,NA,NA,NA,NA,NA,NA,NA
BM157,55.33934,-3.821102,0.2834535176387241,0.2709738322711825,0.2539738256757831,0.26957389363638473,0.27559414897712686,0.23928275364285403,0.2506486035433993,0.24526224940743438
BM158,55.58934,-3.821102,0.4030804258759656,0.39261257033700364,0.3458324829530666,0.4058105743663343,0.4075028979001252,0.3619822457542665,0.3595534929158403,0.3732759698657417
BM159,55.83934,-3.821102,NA,NA,NA,NA,NA,NA,NA,NA
BM93,39.33934,-3.821102,0.6875084111740093,0.616370149664247,0.6116120717057874,0.72251206028997,0.7040569411913423,1.287388992486557,0.6406304297690717,0.7648290104346269
BM94,39.58934,-3.821102,0.5694730715688903,0.55793412392321,0.5203239284817395,0.6240582343900288,0.5909563729486219,0.886258643747018,0.5383833943232301,0.6980867455932984
BM95,39.83934,-3.821102,0.6066273751234795,0.6025538231684515,0.596276321727091,0.6081132131119587,0.5961050452876993,0.5731064473781509,0.5224150276751868,0.5513241290408356
BM96,40.08934,-3.821102,NA,NA,NA,NA,NA,NA,NA,NA
BN157,55.33934,-4.071102,NA,NA,NA,NA,NA,NA,NA,NA
BN158,55.58934,-4.071102,NA,NA,NA,NA,NA,NA,NA,NA
BN159,55.83934,-4.071102,0.2628388396533359,0.25856667660485455,0.22704280182579933,0.2501351699123872,0.25194444709633523,0.23978440620356267,0.2399130084449974,0.22916261154531267
BN160,56.08934,-4.071102,NA,NA,NA,NA,NA,NA,NA,NA
BN93,39.33934,-4.071102,0.6303467458693919,0.5516826083957698,0.5419484762645441,0.7224169132968301,0.6517932727396104,1.6243700367253149,0.5644868668626907,0.6953678011362664
BN94,39.58934,-4.071102,0.5638114283726392,0.5511819951359375,0.48655589120782144,0.5829835121776503,0.5662461350312576,0.5227341200054634,0.4778462768080514,0.5062126667969279
BN95,39.83934,-4.071102,0.5819878519364398,0.5820644373521913,0.5733243578466466,0.5857181894453225,0.5819214694114437,0.5846748252253512,0.5255559264634181,0.544166019699881
BN96,40.08934,-4.071102,NA,NA,NA,NA,NA,NA,NA,NA
BO156,55.08934,-4.321102,NA,NA,NA,NA,NA,NA,NA,NA
BO157,55.33934,-4.321102,0.3128268152879682,0.2978480638249724,0.29869839311847135,0.2976469334893575,0.3097158853701303,0.2554148779366325,0.24115904335030164,0.2471317211996198
BO158,55.58934,-4.321102,0.42175687939552503,0.4000060944603083,0.40588045427301045,0.4143870746091013,0.4238777298349843,0.40193630518188533,0.4080505000752344,0.4052480459639784
BO159,55.83934,-4.321102,0.5181713727972875,0.5129101876525242,0.4723468779662281,0.5367075730340468,0.5579778801700217,0.46613018925630134,0.4725741342116588,0.47071435350532165
BO160,56.08934,-4.321102,0.21693701197080995,0.185077340067016,0.1674073100575757,0.1869949781501837,0.2068133260277117,0.12386322165455034,0.14401030652822822,0.13183919516512893
BO92,39.08934,-4.321102,0.6212804633738248,0.5515436387090414,0.6061950562331233,0.7161380036222023,0.6125217869502447,1.1070181039579834,0.562859684342252,0.6854552597927632
BO93,39.33934,-4.321102,0.5992977920921471,0.5647200897373112,0.5273337815146315,0.6733941889562408,0.6184108206935562,1.3712524812004618,0.554036920032749,0.6618834016341071
BO94,39.58934,-4.321102,0.6159114838252145,0.6071258813346986,0.5674915677234079,0.6198051332431769,0.6212946522567608,0.5793201834890518,0.5465381515535085,0.5715073473529603
BO95,39.83934,-4.321102,NA,NA,NA,NA,NA,NA,NA,NA
BP156,55.08934,-4.571102,0.2875316424986729,0.27700584342623585,0.25405180074968436,0.2742421939742223,0.2780625301809507,0.2433833009867255,0.2494225679341584,0.24575661271817142
BP157,55.33934,-4.571102,0.4397763570587359,0.4153389819261115,0.38189182526348786,0.4403605935086514,0.4423996813433515,0.3987653179653918,0.401222045119592,0.3997208016901827
BP158,55.58934,-4.571102,0.57227279415172,0.54010647931265,0.47644127478435383,0.5995501245410875,0.5839278092422628,0.49835014959813095,0.4821097628326981,0.48803991452362355
BP159,55.83934,-4.571102,0.32864715651236787,0.3159741576128913,0.3100905227722825,0.32174500137417356,0.3241723893240749,0.30589592545821687,0.3097742967941304,0.3019330549947494
BP160,56.08934,-4.571102,NA,NA,NA,NA,NA,NA,NA,NA
BP91,38.83934,-4.571102,0.5035436005305652,0.44971940735907723,0.5043795384982513,0.5111399593757239,0.5062032068524136,0.5342390966633367,0.5132797063905615,0.5258680611300653
BP92,39.08934,-4.571102,0.4578906705925689,0.4681122727264388,0.40161388639388934,0.4472654751274316,0.4438995189019096,0.4523568235871475,0.36558952294701025,0.37917840355516724
BP93,39.33934,-4.571102,0.730151444497893,0.7270761788370788,0.6997988095914404,0.7324965720596512,0.7437857092441408,0.744365235832483,0.6982067625107309,0.7042854505514985
BP94,39.58934,-4.571102,0.6484847822170491,0.6574217660545583,0.5130013070045667,0.6354928248387745,0.6672210397454025,0.5436532132563026,0.5211267057016713,0.609758963810692
BP95,39.83934,-4.571102,NA,NA,NA,NA,NA,NA,NA,NA
BQ156,55.08934,-4.821102,NA,NA,NA,NA,NA,NA,NA,NA
BQ157,55.33934,-4.821102,0.2805138916554806,0.2632600167394878,0.24879441545416278,0.26383222461666256,0.2713942420929123,0.23527383596477333,0.24705617722659712,0.23742856555361747
BQ158,55.58934,-4.821102,0.4475714559050363,0.43205312634907644,0.3990363836826783,0.4594481277476363,0.46614329470592,0.4018761170381866,0.40973021421931294,0.40912350049799634
BQ159,55.83934,-4.821102,0.23012588879969723,0.217671732348033,0.1919709836310784,0.20766843265998342,0.217671732348033,0.17219293980417388,0.17980245856859314,0.17219293980417388
BQ160,56.08934,-4.821102,NA,NA,NA,NA,NA,NA,NA,NA
BQ91,38.83934,-4.821102,0.4931157695980282,0.4501337428957982,0.48977991480991673,0.5078236321011171,0.4978341476412775,0.5177894818535693,0.5152643251328161,0.5262279274420852
BQ92,39.08934,-4.821102,0.6517236171598842,0.6612638093821365,0.5852193775355252,0.6709030233867821,0.6419795434639187,0.6151350349941348,0.5607563226262237,0.6566170476713419
BQ93,39.33934,-4.821102,0.7103400871024849,0.7153868160304739,0.6845140159409944,0.7199684826884546,0.7167017020078768,0.7024642407129539,0.6822769405644239,0.6783023477552464
BQ94,39.58934,-4.821102,0.5312011093710987,0.5306568056078907,0.5112265268768293,0.5360996364062875,0.5397955868867488,0.48916220049656983,0.5255984544887969,0.4810452695596926
BQ95,39.83934,-4.821102,0.5032084086223985,0.5528147231753746,0.6557642258657106,0.5997237570531619,0.5295319769599194,0.6154849391326945,0.6704074047838356,0.6477032370933232
BQ96,40.08934,-4.821102,NA,NA,NA,NA,NA,NA,NA,NA
BR157,55.33934,-5.071102,NA,NA,NA,NA,NA,NA,NA,NA
BR158,55.58934,-5.071102,NA,NA,NA,NA,NA,NA,NA,NA
BR91,38.83934,-5.071102,0.48671689863247136,0.47701341888184406,0.48627989864138277,0.5021392203677403,0.49035815175875336,0.5628124540352302,0.5093017869433861,0.5184976520960694
BR92,39.08934,-5.071102,0.6651252733468267,0.6446639770170076,0.7082045416990537,0.6700293123116068,0.6877392440884305,0.7013634192862787,0.6883149506671711,0.6761328441417688
BR93,39.33934,-5.071102,0.44844007358017074,0.43016042443131886,0.46706974594749806,0.43977301855811185,0.4612658424235285,0.43910859104434485,0.44176689237981975,0.4344476939871685
