src,nbr,src_x,src_y,nbr_x,nbr_y,EucDist
DC128,GE26,4726612.862842023,-1763649.9654936127,2010726.8543925616,-4145275.565541022,3612226.0878428877
DH123,GE26,4587211.427598146,-1916182.9581291282,2010726.8543925616,-4145275.565541022,3406923.334679652
DH124,GE26,4611695.181178133,-1916182.9581291277,2010726.8543925616,-4145275.565541022,3425476.6222177157
DH125,GE26,4636178.93475812,-1916182.958129128,2010726.8543925616,-4145275.565541022,3444104.0168255945
DI123,GE26,4583735.819523033,-1946648.0331493157,2010726.8543925616,-4145275.565541022,3384425.8243951253
ET70,GE26,3166536.246336458,-3061784.023094869,2010726.8543925616,-4145275.565541022,1584250.3820602545
EW66,GE26,3060416.50042287,-3150977.3855284094,2010726.8543925616,-4145275.565541022,1445848.2713478713
EX67,GE26,3079833.897776967,-3180661.2325394778,2010726.8543925616,-4145275.565541022,1439955.097093711
BF100,GE27,4116421.103968294,-256059.28990770542,2032979.9045024945,-4145275.5655410215,4412111.792586694
BF101,GE27,4141466.6578159924,-256059.28990770527,2032979.9045024945,-4145275.5655410215,4423993.628787182
BG99,GE27,4090953.2652706616,-286961.7381616283,2032979.9045024945,-4145275.5655410215,4372852.609473415
BK95,GE27,3988664.5459936955,-410548.3365296979,2032979.9045024945,-4145275.5655410215,4215790.5417706855
BK96,GE27,4013694.231175273,-410548.33652969793,2032979.9045024945,-4145275.5655410215,4227459.842388264
BO94,GE27,3960785.341904585,-534086.9912775034,2032979.9045024945,-4145275.5655410215,4093545.7397430465
BP93,GE27,3934949.91904119,-564962.4706218361,2032979.9045024945,-4145275.5655410215,4054149.9471349255
BQ92,GE27,3909078.9103666004,-595833.8245278371,2032979.9045024945,-4145275.5655410215,4014758.2931791786
BR92,GE27,3908168.297188433,-626700.8270671035,2032979.9045024945,-4145275.5655410215,3987066.553030044
BR94,GE27,3958158.5030009835,-626700.8270671034,2032979.9045024945,-4145275.5655410215,4010820.467977021
BR95,GE27,3983153.6059072586,-626700.8270671035,2032979.9045024945,-4145275.5655410215,4022877.782866087
DC127,GE27,4702040.822193813,-1763649.9654936127,2032979.9045024945,-4145275.5655410215,3577153.4327099253
DC128,GE27,4726612.862842023,-1763649.9654936127,2032979.9045024945,-4145275.5655410215,3595524.8591901213
DH123,GE27,4587211.427598146,-1916182.9581291282,2032979.9045024945,-4145275.5655410215,3390125.7389651323
DH124,GE27,4611695.181178133,-1916182.9581291277,2032979.9045024945,-4145275.5655410215,3408610.615863694
DH125,GE27,4636178.93475812,-1916182.958129128,2032979.9045024945,-4145275.5655410215,3427170.7053402206
DI123,GE27,4583735.819523033,-1946648.0331493157,2032979.9045024945,-4145275.5655410215,3367538.9773843903
ET70,GE27,3166536.246336458,-3061784.023094869,2032979.9045024945,-4145275.5655410215,1568089.252135968
EW66,GE27,3060416.50042287,-3150977.3855284094,2032979.9045024945,-4145275.5655410215,1429774.398082733
EX67,GE27,3079833.897776967,-3180661.2325394778,2032979.9045024945,-4145275.5655410215,1423511.1852973697
BF100,GE28,4116421.103968294,-256059.28990770542,2055232.9546124276,-4145275.565541021,4401647.399065052
BF101,GE28,4141466.6578159924,-256059.28990770527,2055232.9546124276,-4145275.565541021,4413431.125896669
BG99,GE28,4090953.2652706616,-286961.7381616283,2055232.9546124276,-4145275.565541021,4362423.9562167125
BK95,GE28,3988664.5459936955,-410548.3365296979,2055232.9546124276,-4145275.565541021,4205513.6658522105
BK96,GE28,4013694.231175273,-410548.33652969793,2055232.9546124276,-4145275.565541021,4217079.326609208
BO94,GE28,3960785.341904585,-534086.9912775034,2055232.9546124276,-4145275.565541021,4083113.1284359754
BP93,GE28,3934949.91904119,-564962.4706218361,2055232.9546124276,-4145275.565541021,4043757.871585671
BQ92,GE28,3909078.9103666004,-595833.8245278371,2055232.9546124276,-4145275.565541021,4004407.759021652
BR92,GE28,3908168.297188433,-626700.8270671035,2055232.9546124276,-4145275.565541021,3976649.038322851
BR94,GE28,3958158.5030009835,-626700.8270671034,2055232.9546124276,-4145275.565541021,4000186.7247588187
BR95,GE28,3983153.6059072586,-626700.8270671035,2055232.9546124276,-4145275.565541021,4012137.3640387594
DC127,GE28,4702040.822193813,-1763649.9654936127,2055232.9546124276,-4145275.565541021,3560580.344086045
DC128,GE28,4726612.862842023,-1763649.9654936127,2055232.9546124276,-4145275.565541021,3578884.0597166517
DH123,GE28,4587211.427598146,-1916182.9581291282,2055232.9546124276,-4145275.565541021,3373391.296615535
DH124,GE28,4611695.181178133,-1916182.9581291277,2055232.9546124276,-4145275.565541021,3391806.740997434
DH125,GE28,4636178.93475812,-1916182.958129128,2055232.9546124276,-4145275.565541021,3410298.5213685567
DI123,GE28,4583735.819523033,-1946648.0331493157,2055232.9546124276,-4145275.565541021,3350714.813894489
ET70,GE28,3166536.246336458,-3061784.023094869,2055232.9546124276,-4145275.565541021,1552078.9054519767
EW66,GE28,3060416.50042287,-3150977.3855284094,2055232.9546124276,-4145275.565541021,1413868.038942972
EX67,GE28,3079833.897776967,-3180661.2325394778,2055232.9546124276,-4145275.565541021,1407227.0265190601
BF100,GE29,4116421.103968294,-256059.28990770542,2077486.004722361,-4145275.565541022,4391270.8385600755
BF101,GE29,4141466.6578159924,-256059.28990770527,2077486.004722361,-4145275.565541022,4402955.754376359
BG99,GE29,4090953.2652706616,-286961.7381616283,2077486.004722361,-4145275.565541022,4352084.098434554
BK95,GE29,3988664.5459936955,-410548.3365296979,2077486.004722361,-4145275.565541022,4195329.65233182
BK96,GE29,4013694.231175273,-410548.33652969793,2077486.004722361,-4145275.565541022,4206790.911288857
BO94,GE29,3960785.341904585,-534086.9912775034,2077486.004722361,-4145275.565541022,4072775.382011926
BP93,GE29,3934949.91904119,-564962.4706218361,2077486.004722361,-4145275.565541022,4033461.7948663435
BQ92,GE29,3909078.9103666004,-595833.8245278371,2077486.004722361,-4145275.565541022,3994154.3842036226
BR92,GE29,3908168.297188433,-626700.8270671035,2077486.004722361,-4145275.565541022,3966329.0138584864
BR94,GE29,3958158.5030009835,-626700.8270671034,2077486.004722361,-4145275.565541022,3989648.760982395
BR95,GE29,3983153.6059072586,-626700.8270671035,2077486.004722361,-4145275.565541022,4001491.8713440625
DC127,GE29,4702040.822193813,-1763649.9654936127,2077486.004722361,-4145275.565541022,3544069.48136091
DC128,GE29,4726612.862842023,-1763649.9654936127,2077486.004722361,-4145275.565541022,3562304.536281554
DH123,GE29,4587211.427598146,-1916182.9581291282,2077486.004722361,-4145275.565541022,3356720.952156642
DH124,GE29,4611695.181178133,-1916182.9581291277,2077486.004722361,-4145275.565541022,3375065.9256451568
DH125,GE29,4636178.93475812,-1916182.958129128,2077486.004722361,-4145275.565541022,3393488.376675738
DI123,GE29,4583735.819523033,-1946648.0331493157,2077486.004722361,-4145275.565541022,3333954.2828868013
ET70,GE29,3166536.246336458,-3061784.023094869,2077486.004722361,-4145275.565541022,1536224.0563511776
EW66,GE29,3060416.50042287,-3150977.3855284094,2077486.004722361,-4145275.565541022,1398134.9112851885
EX67,GE29,3079833.897776967,-3180661.2325394778,2077486.004722361,-4145275.565541022,1391108.2309234682
BF100,GE30,4116421.103968294,-256059.28990770542,2099739.054832294,-4145275.565541021,4380982.735181509
BF101,GE30,4141466.6578159924,-256059.28990770527,2099739.054832294,-4145275.565541021,4392568.1375974845
BG99,GE30,4090953.2652706616,-286961.7381616283,2099739.054832294,-4145275.565541021,4341833.670512807
BK95,GE30,3988664.5459936955,-410548.3365296979,2099739.054832294,-4145275.565541021,4185239.1791005135
BK96,GE30,4013694.231175273,-410548.33652969793,2099739.054832294,-4145275.565541021,4196595.273810507
BO94,GE30,3960785.341904585,-534086.9912775034,2099739.054832294,-4145275.565541021,4062533.2246662225
BP93,GE30,3934949.91904119,-564962.4706218361,2099739.054832294,-4145275.565541021,4023262.453999261
BQ92,GE30,3909078.9103666004,-595833.8245278371,2099739.054832294,-4145275.565541021,3983998.9188843425
BR92,GE30,3908168.297188433,-626700.8270671035,2099739.054832294,-4145275.565541021,3956107.2425852655
BR94,GE30,3958158.5030009835,-626700.8270671034,2099739.054832294,-4145275.565541021,3979207.3375935582
BR95,GE30,3983153.6059072586,-626700.8270671035,2099739.054832294,-4145275.565541021,3990942.0644038054
DC127,GE30,4702040.822193813,-1763649.9654936127,2099739.054832294,-4145275.565541021,3527621.718270549
DC128,GE30,4726612.862842023,-1763649.9654936127,2099739.054832294,-4145275.565541021,3545787.148435269
DH123,GE30,4587211.427598146,-1916182.9581291282,2099739.054832294,-4145275.565541021,3340115.665316357
DH124,GE30,4611695.181178133,-1916182.9581291277,2099739.054832294,-4145275.565541021,3358389.1128195296
DH125,GE30,4636178.93475812,-1916182.958129128,2099739.054832294,-4145275.565541021,3376741.197796552
DI123,GE30,4583735.819523033,-1946648.0331493157,2099739.054832294,-4145275.565541021,3317258.3488756036
ET70,GE30,3166536.246336458,-3061784.023094869,2099739.054832294,-4145275.565541021,1520529.5690493863
EW66,GE30,3060416.50042287,-3150977.3855284094,2099739.054832294,-4145275.565541021,1382580.9290030098
EX67,GE30,3079833.897776967,-3180661.2325394778,2099739.054832294,-4145275.565541021,1375160.6133825805
BF100,GE31,4116421.103968294,-256059.28990770542,2121992.1049422277,-4145275.5655410215,4370783.713569822
BF101,GE31,4141466.6578159924,-256059.28990770527,2121992.1049422277,-4145275.5655410215,4382268.899594795
BG99,GE31,4090953.2652706616,-286961.7381616283,2121992.1049422277,-4145275.5655410215,4331673.307329272
BK95,GE31,3988664.5459936955,-410548.3365296979,2121992.1049422277,-4145275.5655410215,4175242.9243457974
BK96,GE31,4013694.231175273,-410548.33652969793,2121992.1049422277,-4145275.5655410215,4186493.092017856
BO94,GE31,3960785.341904585,-534086.9912775034,2121992.1049422277,-4145275.5655410215,4052387.3811853034
BP93,GE31,3934949.91904119,-564962.4706218361,2121992.1049422277,-4145275.5655410215,4013160.586539278
BQ92,GE31,3909078.9103666004,-595833.8245278371,2121992.1049422277,-4145275.5655410215,3973942.113691214
BR92,GE31,3908168.297188433,-626700.8270671035,2121992.1049422277,-4145275.5655410215,3945984.488055415
BR94,GE31,3958158.5030009835,-626700.8270671034,2121992.1049422277,-4145275.5655410215,3968863.216537812
BR95,GE31,3983153.6059072586,-626700.8270671035,2121992.1049422277,-4145275.5655410215,3980488.704028842
DC127,GE31,4702040.822193813,-1763649.9654936127,2121992.1049422277,-4145275.5655410215,3511237.9415517724
DC128,GE31,4726612.862842023,-1763649.9654936127,2121992.1049422277,-4145275.5655410215,3529332.768567408
DH123,GE31,4587211.427598146,-1916182.9581291282,2121992.1049422277,-4145275.5655410215,3323576.4112194646
DH124,GE31,4611695.181178133,-1916182.9581291277,2121992.1049422277,-4145275.5655410215,3341777.260715754
DH125,GE31,4636178.93475812,-1916182.958129128,2121992.1049422277,-4145275.5655410215,3360057.926232529
DI123,GE31,4583735.819523033,-1946648.0331493157,2121992.1049422277,-4145275.5655410215,3300627.9921355788
ET70,GE31,3166536.246336458,-3061784.023094869,2121992.1049422277,-4145275.5655410215,1505000.46042297
EW66,GE31,3060416.50042287,-3150977.3855284094,2121992.1049422277,-4145275.5655410215,1367212.2062099949
EX67,GE31,3079833.897776967,-3180661.2325394778,2121992.1049422277,-4145275.5655410215,1359390.1984098903
BF100,GE32,4116421.103968294,-256059.28990770542,2144245.15505216,-4145275.5655410215,4360674.398775301
BF101,GE32,4141466.6578159924,-256059.28990770527,2144245.15505216,-4145275.5655410215,4372058.664948734
BG99,GE32,4090953.2652706616,-286961.7381616283,2144245.15505216,-4145275.5655410215,4321603.644127665
BK95,GE32,3988664.5459936955,-410548.3365296979,2144245.15505216,-4145275.5655410215,4165341.5664024176
BK96,GE32,4013694.231175273,-410548.33652969793,2144245.15505216,-4145275.5655410215,4176485.044069494
BO94,GE32,3960785.341904585,-534086.9912775034,2144245.15505216,-4145275.5655410215,4042338.5767821604
BP93,GE32,3934949.91904119,-564962.4706218361,2144245.15505216,-4145275.5655410215,4003156.9304016554
BQ92,GE32,3909078.9103666004,-595833.8245278371,2144245.15505216,-4145275.5655410215,3963984.7195396675
BR92,GE32,3908168.297188433,-626700.8270671035,2144245.15505216,-4145275.5655410215,3935961.514241559
BR94,GE32,3958158.5030009835,-626700.8270671034,2144245.15505216,-4145275.5655410215,3958617.160586979
BR95,GE32,3983153.6059072586,-626700.8270671035,2144245.15505216,-4145275.5655410215,3970132.552050763
DC127,GE32,4702040.822193813,-1763649.9654936127,2144245.15505216,-4145275.5655410215,3494919.0510868477
DC128,GE32,4726612.862842023,-1763649.9654936127,2144245.15505216,-4145275.5655410215,3512942.282053187
DH123,GE32,4587211.427598146,-1916182.9581291282,2144245.15505216,-4145275.5655410215,3307104.1805808875
DH124,GE32,4611695.181178133,-1916182.9581291277,2144245.15505216,-4145275.5655410215,3325231.3429064485
DH125,GE32,4636178.93475812,-1916182.958129128,2144245.15505216,-4145275.5655410215,3343439.5186481224
DI123,GE32,4583735.819523033,-1946648.0331493157,2144245.15505216,-4145275.5655410215,3284064.20890813
ET70,GE32,3166536.246336458,-3061784.023094869,2144245.15505216,-4145275.5655410215,1489641.9025630231
EW66,GE32,3060416.50042287,-3150977.3855284094,2144245.15505216,-4145275.5655410215,1352035.0605124002
EX67,GE32,3079833.897776967,-3180661.2325394778,2144245.15505216,-4145275.5655410215,1343803.224786054
BF100,GE33,4116421.103968294,-256059.28990770542,2166498.2051620935,-4145275.565541022,4350655.416134431
BF101,GE33,4141466.6578159924,-256059.28990770527,2166498.2051620935,-4145275.565541022,4361938.058664889
BG99,GE33,4090953.2652706616,-286961.7381616283,2166498.2051620935,-4145275.565541022,4311625.316388763
BK95,GE33,3988664.5459936955,-410548.3365296979,2166498.2051620935,-4145275.565541022,4155535.7835997795
BK96,GE33,4013694.231175273,-410548.33652969793,2166498.2051620935,-4145275.565541022,4166571.8082900587
BO94,GE33,3960785.341904585,-534086.9912775034,2166498.2051620935,-4145275.565541022,4032387.5369278374
BP93,GE33,3934949.91904119,-564962.4706218361,2166498.2051620935,-4145275.565541022,3993252.223685816
BQ92,GE33,3909078.9103666004,-595833.8245278371,2166498.2051620935,-4145275.565541022,3954127.4874487477
BR92,GE33,3908168.297188433,-626700.8270671035,2166498.2051620935,-4145275.565541022,3926039.0853487235
BR94,GE33,3958158.5030009835,-626700.8270671034,2166498.2051620935,-4145275.565541022,3948469.933161319
BR95,GE33,3983153.6059072586,-626700.8270671035,2166498.2051620935,-4145275.565541022,3959874.3711490873
DC127,GE33,4702040.822193813,-1763649.9654936127,2166498.2051620935,-4145275.565541022,3478665.960046357
DC128,GE33,4726612.862842023,-1763649.9654936127,2166498.2051620935,-4145275.565541022,3496616.5873982823
DH123,GE33,4587211.427598146,-1916182.9581291282,2166498.2051620935,-4145275.565541022,3290699.9798971484
DH124,GE33,4611695.181178133,-1916182.9581291277,2166498.2051620935,-4145275.565541022,3308752.3485350697
DH125,GE33,4636178.93475812,-1916182.958129128,2166498.2051620935,-4145275.565541022,3326886.9470657283
DI123,GE33,4583735.819523033,-1946648.0331493157,2166498.2051620935,-4145275.565541022,3267568.011606218
ET70,GE33,3166536.246336458,-3061784.023094869,2166498.2051620935,-4145275.565541022,1474459.2250544613
EW66,GE33,3060416.50042287,-3150977.3855284094,2166498.2051620935,-4145275.565541022,1337056.0157967675
EX67,GE33,3079833.897776967,-3180661.2325394778,2166498.2051620935,-4145275.565541022,1328406.1498037055
BF100,GE34,4116421.103968294,-256059.28990770542,2188751.2552720266,-4145275.565541021,4340727.391143536
BF101,GE34,4141466.6578159924,-256059.28990770527,2188751.2552720266,-4145275.565541021,4351907.706050706
BG99,GE34,4090953.2652706616,-286961.7381616283,2188751.2552720266,-4145275.565541021,4301738.959698725
BK95,GE34,3988664.5459936955,-410548.3365296979,2188751.2552720266,-4145275.565541021,4145826.2541060625
BK96,GE34,4013694.231175273,-410548.33652969793,2188751.2552720266,-4145275.565541021,4156754.0630180654
BO94,GE34,3960785.341904585,-534086.9912775034,2188751.2552720266,-4145275.565541021,4022534.9871789883
BP93,GE34,3934949.91904119,-564962.4706218361,2188751.2552720266,-4145275.565541021,3983447.204494997
BQ92,GE34,3909078.9103666004,-595833.8245278371,2188751.2552720266,-4145275.565541021,3944371.1683524284
BR92,GE34,3908168.297188433,-626700.8270671035,2188751.2552720266,-4145275.565541021,3916217.9656218523
BR94,GE34,3958158.5030009835,-626700.8270671034,2188751.2552720266,-4145275.565541021,3938422.298147135
BR95,GE34,3983153.6059072586,-626700.8270671035,2188751.2552720266,-4145275.565541021,3949714.924673937
DC127,GE34,4702040.822193813,-1763649.9654936127,2188751.2552720266,-4145275.565541021,3462479.595029995
DC128,GE34,4726612.862842023,-1763649.9654936127,2188751.2552720266,-4145275.565541021,3480356.596381892
DH123,GE34,4587211.427598146,-1916182.9581291282,2188751.2552720266,-4145275.565541021,3274364.831635746
DH124,GE34,4611695.181178133,-1916182.9581291277,2188751.2552720266,-4145275.565541021,3292341.282507579
DH125,GE34,4636178.93475812,-1916182.958129128,2188751.2552720266,-4145275.565541021,3310401.1990592675
DI123,GE34,4583735.819523033,-1946648.0331493157,2188751.2552720266,-4145275.565541021,3251140.4290173966
